trial_index,operand,number,TC1,TC2
291.0,2.0,4,0.9848495514550344,-0.17759915144346378
292.0,1.0,6,0.2528505283901518,-0.9399389478512171
292.0,2.0,7,1.3856560277546635,0.07706240014307754
293.0,1.0,7,-0.09703395362398216,0.24406523216445677
293.0,2.0,4,0.8002588680362324,1.5224827312477078
294.0,1.0,5,-0.7487443465318869,-0.2732080830565269
294.0,2.0,1,0.12010706729327708,-0.6712297574072523
295.0,1.0,2,-0.9474972365092504,-1.50839402862994
295.0,2.0,8,-0.03214714213504389,0.01822471625114078
296.0,1.0,6,-0.8162971918308384,0.22845910178235798
297.0,1.0,4,-0.9661997515221922,0.23640931383025904
297.0,2.0,5,-0.2978585076008311,-1.1866502873898574
298.0,1.0,4,-1.3661080537023085,-0.030809970354516315
298.0,2.0,2,0.9848495514550344,-0.17759915144346378
